subno,epsilon_t1,capacity_t1,w0_t1,beta_wm_t1,epsilon_t2,capacity_t2,w0_t2,beta_wm_t2,epsilon_t3,capacity_t3,w0_t3,beta_wm_t3,epsilon_t4,capacity_t4,w0_t4,beta_wm_t4,epsilon_t5,capacity_t5,w0_t5,beta_wm_t5,epsilon_t6,capacity_t6,w0_t6,beta_wm_t6,epsilon_t7,capacity_t7,w0_t7,beta_wm_t7,epsilon_t8,capacity_t8,w0_t8,beta_wm_t8,epsilon_t9,capacity_t9,w0_t9,beta_wm_t9,epsilon_t10,capacity_t10,w0_t10,beta_wm_t10,epsilon_t11,capacity_t11,w0_t11,beta_wm_t11
27,0.10284086887276672,3.967473908137999,0.862349359072468,11.847274554412316,0.10460714580215014,3.930921767778741,0.8628582533077206,11.963443795340893,0.09656930338901572,3.9407964353232607,0.8595537769494043,11.839689217975904,0.102727380032137,3.968697421397877,0.8623901368476807,11.843937626546632,0.10122621725142143,4.048264952511066,0.8640868502471316,11.841460630196453,0.09794559343436801,3.887790066864133,0.8593256234756984,11.920495885225582,0.10618954788186628,3.93783859769145,0.8623868503276523,11.745404604130007,0.10624036096951028,3.8700957533999576,0.8544497665339873,11.818460835647565,0.10067425007677985,4.042749385695816,0.8659341573020428,11.666133341571411,0.10069815986530528,4.027002186929966,0.8641887502603345,11.729178455260945,0.10528302593468071,3.955095506625138,0.8633896631006832,11.941545604446206
28,0.12299426389460229,4.367614972418317,0.9358330319733604,11.741792798999683,0.12087380153924857,4.362517496930644,0.943231242811981,11.440853429950655,0.1283577520070933,4.441280509042587,0.9316132857721813,11.766776799986758,0.1230736362272922,4.368450718583914,0.9356371514120985,11.74711812831535,0.11831032037977415,4.455002608245179,0.9385492100488803,11.769877781071017,0.12230252758448443,4.4055181226938,0.9446641930052114,11.499382083275176,0.11470921464506244,4.304857304071647,0.9377037321251072,11.901410228073042,0.1293909785780573,4.249378642292702,0.93866040527319,11.598969902076762,0.122086819080876,4.293422274458894,0.9367678297865222,11.748484520764404,0.12194733173651386,4.176391590352536,0.9352159537511324,11.678323311456394,0.12040749648039158,4.259563880504058,0.9317626310740776,11.819650200323329
29,0.10016297155625214,4.441906148641151,0.952197012060679,12.107685518812254,0.10246556344052728,4.553687644148616,0.9503990728591528,12.076666696008745,0.09776746790449543,4.430911246133003,0.9519775724319637,11.995416346126168,0.10042559226481265,4.444952378894085,0.9521438343635046,12.11647338824613,0.09972525167401557,4.510083587288894,0.9467649366019603,12.195596553726974,0.10229322575791887,4.461813511525844,0.9473347446446804,12.07706373941907,0.10215325773257729,4.445628394188416,0.9544314762512113,12.319437388755334,0.1008707332485247,4.385117280082164,0.9502437485493059,12.226658095612445,0.09488731902670086,4.445548494626877,0.9503765721644396,12.026804830284215,0.09816573905760272,4.2958260721916615,0.9457399998752714,12.207450008836275,0.10165223618990686,4.481278625209475,0.9475470080077736,11.985437981105159
30,0.09813581439048051,4.194761339175131,0.9493410890210535,12.137689071556194,0.10282346879252771,4.095704815349036,0.9527580396609026,12.039191944615455,0.10141896667550872,4.284365889426081,0.9438796323192029,12.084636919137514,0.09816852793957757,4.194723706710616,0.9493074954046398,12.143729291493562,0.10066845599483043,4.2680764341296085,0.9491500456141686,11.984174617515475,0.09292322113213043,4.312377036945856,0.9573646897603354,12.105164720918692,0.09770722935701001,4.135797178935291,0.9491161449927423,12.196120586095029,0.09936786373030142,4.117777761144455,0.952325218757142,12.149606536108854,0.09740228717829157,4.2555887597779245,0.9522876398991185,12.197112976575124,0.10425461203922615,4.153772344855643,0.9511107165155107,12.190055392671654,0.10335254931374742,4.088806587954791,0.9533232188549068,12.296316685241282
31,0.12469473174576239,4.196956610604715,0.8956740940398255,11.654632283189502,0.12220224719739085,4.229972698695568,0.8878051310259958,11.67426648348102,0.12571087352988788,4.361017454570447,0.8995537300342799,11.680867161308067,0.12494418993606465,4.198647292750077,0.8959499422263532,11.656588502097557,0.13253886312686286,4.222869546970286,0.8921754529467806,11.631294576318084,0.119790563498187,4.128185433220777,0.8977684066055769,11.620395325143063,0.11530179690314471,4.1523824361707335,0.8932426616854049,11.820821823824875,0.12527391211884215,4.151914272934126,0.8950942672760408,11.708270424110433,0.12341838976686201,4.1251062467543305,0.9037899644904209,11.676598080583162,0.12934861595355843,4.321786173843981,0.899253422221357,11.639423244691098,0.12762765800873227,4.293197788977316,0.8998727903491824,11.38741523007221
32,0.09602623288275586,4.33218492910438,0.911405230565109,11.827404119189783,0.09756563660536657,4.33315905961453,0.9062645550590146,11.643311413934226,0.09305552935505171,4.358094085319773,0.9087540802925227,11.909862003865031,0.0960509233087588,4.334105065472027,0.9114682864050744,11.839662246802668,0.09900682721772787,4.276660354409375,0.9102071446348016,11.793359688394819,0.09443131911674071,4.26675883887423,0.9028320807663617,11.99156376971103,0.09627383915231814,4.275776092379785,0.9099567937821033,11.849794882954908,0.10527674839272501,4.285374255989319,0.9096437516787995,12.060764433198955,0.09713340776624971,4.360993520765717,0.906624540352589,11.950680881983994,0.09042017457977584,4.319894237077191,0.9111668584370982,12.06778631377133,0.09919100560641285,4.324527241898003,0.9058126214374569,11.914127642185358
33,0.10541525063174702,4.229032744720262,0.939898001651435,11.97557681008054,0.10141712682462686,4.258081934693929,0.943892227613332,12.107562329316766,0.10170049766342257,4.328269465064451,0.9343958531268487,12.028219464981193,0.10539131143900966,4.229328899220704,0.9398799898573037,11.976296988679138,0.10760817617462458,4.1999020940821365,0.9416967335766042,12.049971858412798,0.10515445294426971,4.137757298034023,0.9487954927436827,11.829589057063838,0.10494702007886857,4.06207598679334,0.9428397244237088,12.062936176305058,0.10465850864829043,4.16537021457644,0.9373994216351351,12.120409130779905,0.10882466883755715,4.282777117370607,0.9349575927168499,12.036359254816265,0.10337920560272586,4.333662115559146,0.94322592020727,11.899338007399788,0.10527347021505543,4.192821975468957,0.9428196967634712,12.137157271166553
34,0.10105931136031236,4.115373736509183,0.8881829251700691,12.338313385972292,0.10530906104047,4.113422330099014,0.8901070840974306,11.786221716184139,0.09978447895823915,4.219048822237767,0.886048408592765,11.978530583431128,0.1010939800156382,4.187456447849828,0.8911542584361197,11.87552910195706,0.09898974638976157,4.213019305602979,0.8911512930190504,11.903667082979043,0.10196406185300529,3.970275917682648,0.8851331735074257,12.32975419671726,0.09843153434194099,3.994128490631553,0.8892735740170824,12.303130050219881,0.10344138371440029,4.231165444419925,0.8941491453057729,11.91108562234372,0.10174621019078343,4.075197011992338,0.8903960447983187,11.904177580934535,0.10119529069397185,4.252615474330943,0.8845971178558771,12.414451078076256,0.09726527633291558,4.199799896863896,0.8882396736323486,12.444791405036861
36,0.10048673649893948,4.143525957688851,0.8804629768133283,11.840664314938422,0.10498534495494072,4.1530598221275845,0.887801792633952,11.94316517240431,0.10010103975627871,4.209527536275294,0.8859456442985579,11.929231751642604,0.10031126173412123,4.143725528513834,0.880561024332183,11.843092699870965,0.102253592059071,4.178517923496074,0.8756842495010959,11.945810908044654,0.10324748463360786,4.067488680999275,0.8900610392394599,11.660671488756972,0.09972700259521658,4.126873187388111,0.8794982567152383,11.712979361869438,0.10000527346388056,4.134106939820084,0.8766222648067424,11.694241106922627,0.09499529168855014,4.234345316717342,0.8787488951894069,11.772442855751564,0.09940283672040542,4.268930047017732,0.8810892933864682,11.711924740279553,0.09980224208702801,4.206829635828435,0.8755565357804159,11.770361407506588
37,0.09356418024254304,4.2524242932683975,0.9474891982322386,11.89325588866489,0.09436672471150313,4.381472887826479,0.9487415285707943,11.942070907110432,0.09200129010492772,4.381019560587053,0.9490201342354261,12.03614886784894,0.09350024301364569,4.252689561207551,0.9474599258177204,11.889515416993405,0.09570777600099786,4.34913233044673,0.947814312860469,11.756780765815066,0.09650597228473913,4.429217656155414,0.9421209345881527,11.779824547968587,0.09329777119944058,4.355495668093973,0.9464628953030091,11.859346449575082,0.09361201285898314,4.272252458730627,0.9475975252531936,11.730502641098683,0.09306029149070172,4.317056975484579,0.9477037627207724,12.005164919546974,0.09332513044241043,4.249663662812575,0.9453465836172139,12.02173223317766,0.09590430098101314,4.20993464747386,0.9446652559089872,11.780878575483245
38,0.09327849555082271,4.39026120385916,0.9442443247833601,12.067513048054439,0.0938368319542223,4.4895512804691515,0.949208707222953,12.130891522414915,0.09413494538147986,4.460798447796497,0.945410395360505,12.006796405010315,0.09335181928885523,4.389868518423704,0.9442828041261101,12.067092424083711,0.09346008301287857,4.354197488982892,0.9501972219429248,12.007766961826704,0.09144289544125071,4.446946845154487,0.9422964569289732,12.295139265637802,0.10064073678375486,4.546504225675682,0.944696371055147,12.108248566944576,0.09452550462465314,4.408646241184223,0.9448663520992469,12.060684111080963,0.09918051299726842,4.324722208363564,0.9435364941746738,11.988322578489633,0.08989717103338028,4.501664309170094,0.9490421524577533,11.971266601455115,0.08957150259876527,4.413287189924753,0.9437303313522853,12.192584656582357
39,0.10693159038776319,4.132202222164495,0.8765628833974155,11.849055478388971,0.10804091425551714,4.128069644831699,0.8749572090807269,11.868753075073784,0.105739763279697,4.054135016231087,0.8765760452240945,11.796530862707456,0.10735566370119844,4.135839122506795,0.8764452432756157,11.844972125699151,0.10108497964005357,4.1512804967156525,0.8783776100862083,11.909058996055895,0.10688557682399971,3.7977028397613233,0.8777416645652945,11.696699714800435,0.10481240045070629,4.212583746329953,0.8787759766654107,11.917806614311207,0.11260792772948428,4.120391799112185,0.8808667953351416,11.938960953728047,0.10791975286383701,4.093967123014111,0.8780641624106372,11.94461988799072,0.10569189522255186,4.1380440122692805,0.880350768932996,11.77632105879348,0.10988383967636814,4.0962583475504,0.878857153850099,11.898421659470108
40,0.10037034878718384,4.2425238323765,0.9417726523485954,12.130166205237233,0.10499887214545786,4.28255201103217,0.9496562559138148,12.022063490151444,0.10084738489049785,4.2910344667233575,0.9448080500825935,11.965060192323085,0.10064292426643909,4.2374883306731,0.9423628337479281,12.12872479390259,0.09827532887925401,4.270516953779819,0.9429527291868932,12.21639829134908,0.10192653689784101,4.248573167411645,0.9400789660157784,12.29522410895843,0.09546520301105929,4.320852417015792,0.9394364276382431,12.057726433276889,0.09753046798762557,4.271180667346067,0.9470358239160224,12.327672232735429,0.10110361223901472,4.243776702578689,0.9418543781947164,12.117989990418513,0.10284855919706029,4.389233837837585,0.9434989944217849,12.158003640039505,0.09827622063332743,4.355894458206314,0.9326087963698504,12.110506935204628
