subno,block,alpha,beta
79,4,0.362712513055145,6.61808446717692
79,5,0.360628486307022,6.648620953168175
79,6,0.363704597016099,6.559668842309592
79,7,0.363445046433132,6.594921927190954
80,1,0.379582700984563,6.885953414040324
80,2,0.381219651399707,6.828810219663288
80,3,0.376469609499771,7.142133965866154
80,4,0.377547595999474,6.959890411988979
80,5,0.382244727810087,6.882204321609275
80,6,0.374925514314274,6.896497317003718
80,7,0.383719117310835,7.012741594013061
88,1,0.383865290871013,7.606339672194594
88,2,0.386282099174367,7.727837981684822
88,3,0.38656935603891,7.663036606039423
88,4,0.393251064016225,7.754326703396552
88,5,0.387057770617878,7.615231550406495
88,6,0.384871527391636,7.800298472846064
88,7,0.39304871757684,7.66733212635206
96,1,0.383397008254827,7.214451281537324
96,2,0.388704359832175,7.275526882134228
96,3,0.391903658763971,7.107806179980551
96,4,0.396626461283001,7.227485085755414
96,5,0.391864903551368,7.311391652757121
96,6,0.386928259553337,7.248040560725162
96,7,0.387945575437191,7.077605218628146
102,1,0.332332280155918,6.925034370777433
102,2,0.333517844498502,6.880424003746334
102,3,0.333006115183819,6.900015412623781
102,4,0.33797156563906,6.939911824334071
102,5,0.330747473681212,6.879487968558164
102,6,0.339352194929054,6.909335414482691
102,7,0.334864254740624,7.004528034964271
